22.658 1.5 269.763 13813.2 23.7562 0 13.2691
21.3197 1.5 238.519 15096.8 20.4474 0 6.37447
21.0841 1.5 230.577 16957.6 21.7763 0 10.9834
21.1706 1.5 284.765 18024.2 21.4356 0 9.67023
22.3098 1.5 230.467 21412.6 22.5233 1 8.09906
21.325 1.5 203.563 26139.8 20.8832 0 12.394
22.5629 1.5 271.139 15676.6 22.6633 1 14.2956
21.3861 1.5 235.515 24129.3 21.4175 0 8.37275
22.0102 1.5 197.368 17907.6 21.0181 0 11.7096
21.0255 1.5 215.728 21098.7 21.5834 0 5.46103
21.1356 1.5 294.458 22933.1 22.392 0 7.28781
21.6552 1.5 213.317 21808.1 20.3778 0 8.88674
21.8274 1.5 252.716 25721.5 23.1299 1 8.09757
22.3083 1.5 262.236 22085.9 22.7782 0 9.575
21.5438 1.5 230.061 17217 20.0904 0 9.34963
22.3261 1.5 287.003 26790 21.8732 1 5.45213
21.9882 1.5 150.606 20384.8 23.3545 0 14.5917
21.0767 1.5 212.162 14777.5 19.7604 0 9.01627
21.5039 1.5 176.408 19749.9 21.9692 0 6.62292
21.7964 1.5 239.562 25537.8 22.4255 1 7.68217
21.5339 1.5 292.517 17742.3 20.5645 0 12.2281
21.0732 1.5 206.887 17249.4 22.1708 0 12.6037
21.9088 1.5 206.782 18620.9 20.7286 1 8.56358
22.2912 1.5 213.088 19687.6 21.8495 0 12.7323
21.5824 1.5 197.889 18845.2 20.1904 0 5.92832
22.4965 1.5 184.813 18184.5 23.4797 0 9.41998
21.5996 1.5 245.742 17807.1 21.9817 0 5.04534
21.0616 1.5 286.954 18853.4 20.9727 0 9.59206
22.4687 1.5 224.954 17954.5 21.1507 1 9.34271
21.2763 1.5 271.138 22149.1 22.6737 1 13.1119
21.3557 1.5 171.052 25432.2 20.7142 0 10.3713
21.4755 1.5 187.209 23891.5 20.3425 0 11.3953
21.1628 1.5 198.663 24143.3 22.5233 0 9.38753
21.7268 1.5 266.457 22223.5 20.3933 0 8.59669
21.9783 1.5 173.048 15476.2 23.284 0 10.3166
21.3386 1.5 201.912 22554.4 22.3597 0 6.69526
22.2439 1.5 213.2 13433.3 21.1207 0 10.8305
